measurement_uid,input,dns_experiment_failure,http_experiment_failure,dns_consistency,accessible,resolver_asn,resolver_ip,status_code,tcp_ip,tcp_status,category
20250111122745.022876_UY_webconnectivity_0b8396065a81b6b8,http://www.efbet.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122742.759928_UY_webconnectivity_4c2fb7f8b79016fd,http://www.estorilsolcasinos.pt,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}","ANON, GMB"
20250111122743.740317_UY_webconnectivity_154a0d317ac21aff,http://www.enracha.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122741.916062_UY_webconnectivity_3fd4789e7b1d5953,http://www.europacasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122741.059918_UY_webconnectivity_be56c7d7169e4599,http://www.eucasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122739.882274_UY_webconnectivity_e284966abd5adbdf,http://www.eurokingclub.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122737.972801_UY_webconnectivity_b14e36bd977cb4d2,http://www.europalace.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122736.362978_UY_webconnectivity_7fabf2171001af86,http://www.fabulousbingo.co.uk,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",SRCH
20250111122735.472161_UY_webconnectivity_eeb079d29604b7cd,http://www.flamingoclub.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122729.332280_UY_webconnectivity_6ea4a2234baf8db2,http://www.foxybingo.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",SRCH
20250111122728.053005_UY_webconnectivity_e96857765a985b24,http://www.freeslots99.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,404,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122726.542497_UY_webconnectivity_821af003d951d778,http://www.gametwist.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122725.553079_UY_webconnectivity_1bf5636202d4a230,http://www.gamingclub.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122723.893066_UY_webconnectivity_3c49e31ffa017f46,http://www.gamingzion.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122722.293538_UY_webconnectivity_f562b3d96d5b6340,http://www.genesiscasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122721.401998_UY_webconnectivity_5983230bddcbe976,http://www.gdaycasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122720.492897_UY_webconnectivity_0f43f7ce16d5266b,http://www.genesiscasino.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122719.242396_UY_webconnectivity_0714198d05e62823,http://www.gentingcasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122718.252342_UY_webconnectivity_7761b8579dc90ad8,http://www.goldencherry.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122707.896043_UY_webconnectivity_57be206238804c4a,http://www.goldenpark.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122706.610317_UY_webconnectivity_b2c1682cee4594f4,http://www.goldentigercasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122705.002954_UY_webconnectivity_415b443b97704928,http://www.grandhotelcasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122703.412230_UY_webconnectivity_74a638e5c359551a,http://www.grandmondial.eu,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122701.802771_UY_webconnectivity_0cdd1ecaea574131,http://www.grosvenorcasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122700.901697_UY_webconnectivity_fab0eb0b2466257d,http://www.grandonline.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,-1,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122653.916337_UY_webconnectivity_eb4296c2ceade581,http://www.grosvenorcasinos.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122653.162888_UY_webconnectivity_03e54d22c10368e7,http://www.gunsbet.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122652.315500_UY_webconnectivity_ad43f01fc5dd1e6b,http://www.highnooncasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122651.492259_UY_webconnectivity_a0cf0279548d4594,http://www.iapuestas.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122649.332536_UY_webconnectivity_93eabddf8cdc4beb,http://www.ikibu.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122647.222539_UY_webconnectivity_64b736b566c33318,http://www.inetbet.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122643.892768_UY_webconnectivity_57b4f77bf31d0b82,http://www.instacasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,404,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122642.740352_UY_webconnectivity_bee46fc0a5fe3498,http://www.intertops.eu,,connection_refused,inconsistent,False,AS6057,200.40.53.104,404,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122641.652748_UY_webconnectivity_92816e8d4b8b1171,http://www.jackpotcity.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122639.812255_UY_webconnectivity_b4741953a40608be,http://www.jackpotcity.org,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122638.190142_UY_webconnectivity_b9c61fb159c5be1a,http://www.jackpotcitycasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122635.363264_UY_webconnectivity_5417fdda0f6b7527,http://www.joocasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122634.602525_UY_webconnectivity_03a09b9ca74d2f6c,http://www.jokerbet.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122633.392432_UY_webconnectivity_a88c9966a683414f,http://www.joreels.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122625.010567_UY_webconnectivity_47fb154db029b6f7,http://www.jubilee.com.mx,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122622.192343_UY_webconnectivity_5fd19b1f52db9204,http://www.krooncasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122621.531901_UY_webconnectivity_665a31a4b3fc7d51,http://www.lafiestacasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122620.830188_UY_webconnectivity_7e51326883e42ae1,http://www.legolas.bet,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122619.355754_UY_webconnectivity_dcac535abc59b7db,http://www.lottomatica.it,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122618.622181_UY_webconnectivity_7d413c81e3ecfa9e,http://www.llamagaming.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122617.662474_UY_webconnectivity_58928a744a2cc02e,http://www.lotoplay.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}","GAME, GMB"
20250111122615.722362_UY_webconnectivity_64fced7205865653,http://www.lucky-31.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122614.772654_UY_webconnectivity_82f7c47e1c40c66d,http://www.lsbet709.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122613.492018_UY_webconnectivity_0fbb572e01ff7d69,http://www.luckylivecasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122612.351994_UY_webconnectivity_521aab050f46f032,http://www.luckyniki.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122611.572456_UY_webconnectivity_1faef27daf3ff18a,http://www.luckynuggetcasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122609.641878_UY_webconnectivity_45d85d7ab617bff5,http://www.luxurycasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122608.053077_UY_webconnectivity_c383d22c2a0b31a4,http://www.machancecasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122607.292426_UY_webconnectivity_ccf212cf4ac656ea,http://www.magiccitycasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122604.992667_UY_webconnectivity_01e728f0250fc50e,http://www.magicred.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122604.202281_UY_webconnectivity_764e9720d69bc8a3,http://www.majesticslotsclub.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122602.291978_UY_webconnectivity_05661aa1c2084f29,http://www.manhattanslots.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122601.402312_UY_webconnectivity_5c1bd7b3cfec69a8,http://www.mansionbet.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,406,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122600.692661_UY_webconnectivity_1022237671b742a4,http://www.mansioncasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122559.752120_UY_webconnectivity_2e7a58fe3e262009,http://www.maplecasino.ca,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122558.740627_UY_webconnectivity_8bdff495653b6ad6,http://www.marcaapuestas.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122556.332331_UY_webconnectivity_81e30d2e055440c9,http://www.maria.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,503,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122555.562154_UY_webconnectivity_bfbf8190a9a6bf7e,http://www.miamidice.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122554.602051_UY_webconnectivity_5a30b98c4cc56a77,http://www.mirrorbingo.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",SRCH
20250111122553.321855_UY_webconnectivity_e6500a4891edf027,http://www.moonbingo.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",SRCH
20250111122551.743416_UY_webconnectivity_00386eb1d388512d,http://www.mrgreen.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122550.122649_UY_webconnectivity_f34259428f73b714,http://www.mrplay.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}","GAME, GMB"
20250111122548.842718_UY_webconnectivity_51f6bb0fcf07f4b5,http://www.mrwin.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122547.253058_UY_webconnectivity_9e8218f18cd353c1,http://www.mummysgold.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122545.318176_UY_webconnectivity_2622c640f26461be,http://www.nairabet.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122544.372430_UY_webconnectivity_f7054c77136a0e32,http://www.nextcasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122543.412867_UY_webconnectivity_8ce659a23f6936ff,http://www.omnicasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122542.450189_UY_webconnectivity_03b02def919d5628,http://www.nobonuscasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}","IGO, GMB"
20250111122541.362635_UY_webconnectivity_96f20c8934052a46,http://www.onlinecasinocentral.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122540.500186_UY_webconnectivity_2ddc3b762af2b74b,http://www.paradisecasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,-1,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122524.252471_UY_webconnectivity_cf0486a69e66aca9,http://www.phoeniciancasino.eu,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122522.472803_UY_webconnectivity_fb77fef4362081a1,http://www.pinnacle.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122521.053343_UY_webconnectivity_16678afabe1e097f,http://www.placard.pt,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122520.082803_UY_webconnectivity_fa362c573623f8fa,http://www.playamo.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}","GAME, GMB"
20250111122519.133224_UY_webconnectivity_5acbf0f966748c16,http://www.play2wincasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}","GAME, GMB"
20250111122518.173667_UY_webconnectivity_53ff53b797ed8eae,http://www.playbonds.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}","GAME, GMB"
20250111122517.212659_UY_webconnectivity_55627950ceaccab4,http://www.playfrank.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}","GAME, GMB"
20250111122514.732092_UY_webconnectivity_6b40dabb9ca421d4,http://www.playzee.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}","GAME, GMB"
20250111122515.932888_UY_webconnectivity_6c4c85be97e69d65,http://www.playojo.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}","GAME, GMB"
20250111122514.011706_UY_webconnectivity_1ee30754eb955de7,http://www.pokerstarscasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122511.772138_UY_webconnectivity_0383460c82bbcee2,http://www.redbet.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,503,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122513.070431_UY_webconnectivity_497bf739a7014890,http://www.pokerstars.pt,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122510.812044_UY_webconnectivity_db9b30232f149f61,http://www.redkings.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122509.532545_UY_webconnectivity_dbf860aa220f44bd,http://www.redstagcasino.eu,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122507.932133_UY_webconnectivity_cc3aa090dba9c478,http://www.richreels.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122506.334165_UY_webconnectivity_1c466af86ef13a7e,http://www.riverbellecasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122503.762418_UY_webconnectivity_90d732e9e45329d9,http://www.royalpanda.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122504.732946_UY_webconnectivity_7a8dcc231c0f733b,http://www.rockbet.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122502.890034_UY_webconnectivity_02fc6dfb9d2d2df5,http://www.roxypalace.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,503,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122502.172207_UY_webconnectivity_9f35438e09f0a1e4,http://www.royalvegascasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122500.583352_UY_webconnectivity_c5b6df0bfff0cd94,http://www.rustbet.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,526,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122459.651788_UY_webconnectivity_a8c8e2a26432ef21,http://www.rubyfortune.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122457.493280_UY_webconnectivity_b66659627bc1082d,http://www.sellatuparley.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122456.810532_UY_webconnectivity_2ab739e664746add,http://www.scasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122456.182074_UY_webconnectivity_a9093acb77a593db,http://www.shadowbet.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122449.692695_UY_webconnectivity_b5b9da3e5a5ec242,http://www.sharplotto.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122448.092272_UY_webconnectivity_13a06dc022f16c96,http://www.slotjava.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122446.510141_UY_webconnectivity_f952656966e20e7a,http://www.slotocash.im,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122444.572723_UY_webconnectivity_1593c0b580155836,http://www.slotpark.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122443.641883_UY_webconnectivity_df56fa16d11707fd,http://www.slotscapital.lv,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122441.722401_UY_webconnectivity_9e6376db9244fa4c,http://www.slotsdelsolonline.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122439.273206_UY_webconnectivity_a793753304aa1647,http://www.slotsmagic.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122437.212491_UY_webconnectivity_8bf8db9acea78433,http://www.slotsmillion.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}","MILX, GOVT"
20250111122436.252913_UY_webconnectivity_e843717a8154b456,http://www.solbet.pe,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122435.302222_UY_webconnectivity_8facd2840a827e3f,http://www.sloty.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122434.331919_UY_webconnectivity_c6b0ce98b6ae794a,http://www.spinit.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122432.882572_UY_webconnectivity_3aa30cfc1bb85ecf,http://www.spartanslots.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122430.642607_UY_webconnectivity_09517325ac7ad268,http://www.spinpalace.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122427.662102_UY_webconnectivity_8e11a13f19d02fc2,http://www.spinrider.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122428.621985_UY_webconnectivity_e622dfaee53851df,http://www.spinpalacesports.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,504,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GAME
20250111122426.982255_UY_webconnectivity_664cf1394209f941,http://www.spinupcasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122425.698657_UY_webconnectivity_2d30f71a64308d0b,http://www.sportimba.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122423.772516_UY_webconnectivity_d082f8c4d84ed489,http://www.sportingbet.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122424.623667_UY_webconnectivity_57187ce483ab171b,http://www.sportbet.ec,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122422.812323_UY_webconnectivity_117d8fcf2b8d9266,http://www.spreadex.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122421.662218_UY_webconnectivity_d91b22a963e27611,http://www.stake.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122420.970078_UY_webconnectivity_1632a37c483fd1e7,http://www.sportium.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122420.252471_UY_webconnectivity_da06d5552d98ab4d,http://www.strendus.com.mx,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122418.971853_UY_webconnectivity_fb0be1febf88c31a,http://www.starvegas.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122417.490683_UY_webconnectivity_a247a6b20a0c74be,http://www.sunvegascasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122416.742867_UY_webconnectivity_40f372b9018a0f8d,http://www.suertia.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122414.862705_UY_webconnectivity_da95b5c4eb9de77f,http://www.superiorcasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122412.573205_UY_webconnectivity_f1aeb6fac19d5566,http://www.tastybingo.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",SRCH
20250111122411.612060_UY_webconnectivity_af8aec2dc0c4c8bb,http://www.thelotter.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122410.332099_UY_webconnectivity_41d839def9c47062,http://www.thepokerpractice.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
